"","state","county_name","rep_county2012","rep_county2016","swingrep","state_po","unemp"
"1046","KENTUCKY","graves",0.6901244920338,0.763037456341082,0.0729129643072817,"KY",0.0708571428571429
"1047","KENTUCKY","grayson",0.69075612123827,0.77713691376702,0.0863807925287498,"KY",0.0804081632653061
"1048","KENTUCKY","green",0.74835255354201,0.819801237577349,0.0714486840353387,"KY",0.0619387755102041
"1049","KENTUCKY","greenup",0.583794831223629,0.709344473797383,0.125549642573754,"KY",0.0870816326530612
"1050","KENTUCKY","hancock",0.535074987905177,0.649126891734575,0.114051903829398,"KY",0.0597755102040816
"1051","KENTUCKY","hancock",0.535074987905177,0.649126891734575,0.114051903829398,"KY",0.0588571428571429
"1052","KENTUCKY","hardin",0.595568361466673,0.624965242376495,0.0293968809098211,"KY",0.0586734693877551
"1053","KENTUCKY","harlan",0.811860748803603,0.848656688667844,0.0367959398642409,"KY",0.143979591836735
"1054","KENTUCKY","harrison",0.636046349294988,0.698496337231718,0.0624499879367302,"KY",0.0575918367346939
"1055","KENTUCKY","hart",0.642857142857143,0.732378854625551,0.0895217117684077,"KY",0.0607142857142857
"1056","KENTUCKY","henderson",0.552894425947804,0.61689497716895,0.0640005512211461,"KY",0.0580408163265306
"1057","KENTUCKY","henry",0.597875569044006,0.691565253881662,0.0936896848376557,"KY",0.0545102040816327
"1058","KENTUCKY","hickman",0.669004207573633,0.768196569309226,0.0991923617355932,"KY",0.0633265306122449
"1059","KENTUCKY","hopkins",0.692113117822634,0.750897026296387,0.0587839084737537,"KY",0.0643673469387755
"1060","KENTUCKY","jackson",0.862477771191464,0.888747500454463,0.0262697292629986,"KY",0.099469387755102
"1061","KENTUCKY","jefferson",0.437079442486137,0.407160598019252,-0.0299188444668848,"KY",0.0570204081632653
"1062","KENTUCKY","jessamine",0.689817282993263,0.663379919403241,-0.0264373635900221,"KY",0.05
"1063","KENTUCKY","johnson",0.785279468732706,0.840263267864605,0.054983799131899,"KY",0.097734693877551
"1064","KENTUCKY","kenton",0.611322816967978,0.59665546265174,-0.014667354316238,"KY",0.0531428571428571
"1065","KENTUCKY","knott",0.725452309854207,0.756029845566545,0.0305775357123382,"KY",0.121163265306122
"1066","KENTUCKY","knox",0.762792792792793,0.822927072927073,0.0601342801342801,"KY",0.098530612244898
"1067","KENTUCKY","larue",0.67852185981957,0.753730171195225,0.0752083113756556,"KY",0.0617142857142857
"1068","KENTUCKY","laurel",0.810023205997858,0.829219184150123,0.0191959781522649,"KY",0.0751224489795918
"1069","KENTUCKY","lawrence",0.714413447782546,0.797087057265806,0.0826736094832595,"KY",0.102265306122449
"1070","KENTUCKY","lee",0.753717117804041,0.80652418447694,0.0528070666728992,"KY",0.101795918367347
"1071","KENTUCKY","leslie",0.896767676767677,0.893811219946572,-0.00295645682110512,"KY",0.13734693877551
"1072","KENTUCKY","letcher",0.777688970084494,0.798445368951171,0.0207563988666772,"KY",0.13269387755102
"1073","KENTUCKY","lewis",0.697420842944013,0.823518308795772,0.126097465851759,"KY",0.100673469387755
"1074","KENTUCKY","lincoln",0.701048951048951,0.76749294006903,0.0664439890200794,"KY",0.0811632653061224
"1075","KENTUCKY","livingston",0.684770560851253,0.768568353067815,0.0837977922165624,"KY",0.081
"1076","KENTUCKY","logan",0.656422454804948,0.713643453527847,0.057220998722899,"KY",0.055265306122449
"1077","KENTUCKY","lyon",0.628288616827299,0.703937405350833,0.0756487885235342,"KY",0.0676122448979592
"1078","KENTUCKY","madison",0.634055578896825,0.626983489871826,-0.00707208902499923,"KY",0.0513673469387755
"1079","KENTUCKY","magoffin",0.691194455768447,0.747458952306489,0.0562644965380426,"KY",0.166020408163265
"1080","KENTUCKY","marion",0.519267559442471,0.631488102576748,0.112220543134277,"KY",0.0599591836734694
"1081","KENTUCKY","marshall",0.661746930466315,0.737932686549287,0.0761857560829727,"KY",0.0657551020408163
"1082","KENTUCKY","martin",0.831589958158996,0.886162408297496,0.0545724501384998,"KY",0.0972857142857143
"1083","KENTUCKY","mason",0.609940415637262,0.684859398808699,0.0749189831714373,"KY",0.0764081632653061
"1084","KENTUCKY","mccracken",0.653955680665117,0.663557670808445,0.00960199014332808,"KY",0.0659795918367347
"1085","KENTUCKY","mccreary",0.799719642544244,0.867728531855956,0.0680088893117118,"KY",0.101183673469388
"1086","KENTUCKY","mclean",0.644047619047619,0.740473061760841,0.096425442713222,"KY",0.0595102040816327
"1087","KENTUCKY","meade",0.605166727739099,0.708036955277573,0.102870227538475,"KY",0.0674081632653061
"1088","KENTUCKY","menifee",0.571208622016936,0.723281756027348,0.152073134010412,"KY",0.0975510204081633
"1089","KENTUCKY","mercer",0.686185732971124,0.7312234293812,0.0450376964100759,"KY",0.0601836734693878
"1090","KENTUCKY","metcalfe",0.639579349904398,0.755627705627706,0.116048355723308,"KY",0.0596122448979592
"1091","KENTUCKY","monroe",0.792667509481669,0.857142857142857,0.0644753476611883,"KY",0.0536938775510204
"1092","KENTUCKY","montgomery",0.62431693989071,0.685993712888578,0.0616767729978681,"KY",0.0723469387755102
"1093","KENTUCKY","morgan",0.675536672629696,0.75979057591623,0.0842539032865345,"KY",0.0906938775510204
"1094","KENTUCKY","muhlenberg",0.609309992935081,0.719218989280245,0.109908996345164,"KY",0.0788775510204082
"1095","KENTUCKY","nelson",0.575891652727567,0.64565907124315,0.0697674185155827,"KY",0.0586326530612245
"1096","KENTUCKY","nicholas",0.613328167376986,0.688841957057374,0.0755137896803885,"KY",0.0710612244897959
"1097","KENTUCKY","ohio",0.670744349989633,0.76380073090979,0.0930563809201573,"KY",0.0748775510204082
"1098","KENTUCKY","oldham",0.675244277874448,0.623048123459045,-0.052196154415403,"KY",0.0445510204081633
"1099","KENTUCKY","owen",0.651964011411016,0.748850229954009,0.0968862185429932,"KY",0.0493877551020408
"1100","KENTUCKY","owsley",0.809493670886076,0.837976122797044,0.0284824519109679,"KY",0.107816326530612
"1101","KENTUCKY","pendleton",0.64257318395374,0.76643915431996,0.123865970366219,"KY",0.0633673469387755
"1102","KENTUCKY","perry",0.785079582072063,0.771660991297768,-0.0134185907742956,"KY",0.110448979591837
"1103","KENTUCKY","pike",0.744203756980877,0.80060814919927,0.0564043922183937,"KY",0.105775510204082
"1104","KENTUCKY","powell",0.61727293014952,0.708694775065564,0.0914218449160437,"KY",0.0841836734693878
"1105","KENTUCKY","pulaski",0.796600392262431,0.816732641489248,0.0201322492268166,"KY",0.0702244897959184
"1106","KENTUCKY","robertson",0.619251336898396,0.749259624876604,0.130008287978208,"KY",0.0791632653061224
"1107","KENTUCKY","rockcastle",0.808880308880309,0.838290240621731,0.0294099317414217,"KY",0.0738163265306123
"1108","KENTUCKY","rowan",0.526418786692759,0.584764918625678,0.0583461319329188,"KY",0.0678775510204082
"1109","KENTUCKY","russell",0.802377038816538,0.839613408367996,0.037236369551458,"KY",0.10434693877551
"1110","KENTUCKY","scott",0.616293199825013,0.62198347107438,0.00569027124936672,"KY",0.0471020408163265
"1111","KENTUCKY","shelby",0.631731232920752,0.641205053449951,0.0094738205291991,"KY",0.0467959183673469
"1112","KENTUCKY","simpson",0.613985619624982,0.674146859646793,0.0601612400218109,"KY",0.057265306122449
"1113","KENTUCKY","spencer",0.67916024196418,0.756279558591697,0.0771193166275175,"KY",0.0497142857142857
"1114","KENTUCKY","taylor",0.68958904109589,0.73589244648859,0.0463034053926997,"KY",0.0709387755102041
"1115","KENTUCKY","todd",0.688215345485375,0.755806654111739,0.0675913086263638,"KY",0.0558571428571429
"1116","KENTUCKY","trigg",0.670424206466924,0.730410309583765,0.0599861031168416,"KY",0.069
"1117","KENTUCKY","trimble",0.602032176121931,0.729594523433386,0.127562347311455,"KY",0.0667551020408163
"1118","KENTUCKY","union",0.661481853152701,0.756882949605539,0.0954010964528375,"KY",0.0688979591836735
"1119","KENTUCKY","warren",0.600961209940095,0.591757130474264,-0.0092040794658309,"KY",0.0523265306122449
"1120","KENTUCKY","washington",0.669668518873347,0.712029808374734,0.0423612895013865,"KY",0.0531224489795918
"1121","KENTUCKY","wayne",0.733564493758669,0.797172172172172,0.0636076784135037,"KY",0.0942448979591837
